# X_1 X_2 a b theta areas grain_color_map_1 grain_color_map_2 grain_color_map_3
-568.727463192078 -0.593155192414882 7.25161413484002 1.42588984354069 0.0466637445130728 32.4840772874211 0.400471144762823 0.000948079641199529 0.995266792634051
-447.010046349969 -1.10725348874311 15.9824597036227 1.80998569974345 3.07611467512135 90.8800661427782 0.0699863819964121 0.634453592399279 0.993562247719555
-544.07786173824 -1.21719216419426 13.5348376736956 2.08925584106486 3.09194475460355 88.8371360583687 0.43559437847137 0.11615919036439 0.527147708226933
-710.164819770784 -1.20137430386221 9.77198255588914 2.16809320329126 0.0441968992118662 66.5595694061194 0.923713508437546 0.726824105885446 0.0156491307833289
-764.591514128303 -1.91655150079953 4.62482223706372 2.84827136138941 0.0772404023744648 41.383410635696 0.218647064463864 0.289216988070001 0.224168994331131
-172.964401675207 -2.07922999148647 12.0236106468227 3.34321463518146 3.13487821552563 126.284205508375 0.996947900935257 0.516888414910661 0.000611017160100549
-586.01173552686 -1.82481367677566 10.8791950338272 2.95223634549367 3.07503184678235 100.901531440447 0.201247970231766 0.317766113020415 0.27738125543715
-651.533508055467 -1.70235715820815 9.6711526511988 2.57108875739393 0.140699327086436 78.116932372564 0.298288263000768 0.622013919186772 0.97139518430757
-664.557390063702 -2.2915281057841 5.21483902676484 3.47625480143375 0.123062363445138 56.9511347034579 0.838527952459547 0.832669797965472 0.909367866239555
-740.765069463978 -1.53272228913259 18.9193847596603 2.61607165341882 0.000198643321330937 155.491451312616 0.943131575532577 0.245383678756414 0.976705812531573
-968.248780941484 -2.30394198455908 6.50714771742665 3.44174731749271 0.134686761772566 70.3589777543092 0.0617767064344094 0.618055404837266 0.721647359491019
-7.13174105448876 -2.69703842319733 8.33904420529452 3.59960102146998 2.87318995898523 94.3019156562722 0.902894466129285 0.660212047479157 0.931432549822072
-38.9415406534526 -2.07876940669868 8.10706135247434 3.31688976544413 3.10039698562824 84.4781453389214 0.317850515152407 0.24073874629711 0.977166735881528
-124.322548488892 -2.51624293266674 7.36785689234116 3.7503349144788 0.128128951126787 86.8082712714608 0.650209830181151 0.946941155603892 0.527342468984176
-179.12865276089 -6.0199985966377 4.22396407624951 1.63154985583899 2.91541605296314 21.6506250003645 0.941773712252878 0.572683153522128 0.79962018082902
-55.5702642670523 -3.62304641935342 7.02267022599724 4.36747858446541 0.514532373556961 96.3569249624133 0.161017859684069 0.652624216441446 0.984950201030498
-66.5158484420839 -3.86972888271363 6.78532653977699 4.51960724731735 0.578525014432441 96.3432564795799 0.714023633825646 0.891245044064385 0.924809455003305
-92.4481903027696 -8.5416646754618 2.69170208840999 1.22895168989431 2.85878849556474 10.392300000175 0.217383257379671 0.571135639916971 0.979471682375498
-144.282839214853 -4.42399745287791 14.7840360907932 6.09969044572067 3.03117868895834 283.302679578518 0.783890544840305 0.443641767945767 0.956177229853443
-373.398139912809 -4.84219835112161 6.84768447232907 3.05805450572455 2.08297853751194 65.7868111023575 0.302541662158427 0.0561872041148673 0.744319994675629
-989.310372816503 -4.10645097717675 6.28706536071875 5.71330533556033 0.0712588488553236 112.845769577106 0.030922979932479 0.565474275137909 0.853034945840841
-321.293930735097 -4.78043545382869 15.7874063061423 6.25061458828821 3.01334203167659 310.015480045218 0.961450797413599 0.394320408049465 0.827138123289569
-541.560770761452 -7.08791043560166 5.71844621704034 4.38676033557183 3.08218717170412 78.8082750013273 0.0565578772504748 0.371735008461452 0.742800961580264
-562.486530251311 -6.22591051504654 16.1844603349417 5.58272178690123 3.11726095564188 283.853387038529 0.463619495728599 0.635417357057556 0.0842820786349273
-851.59144853451 -9.38888670018282 3.05521966416818 1.62409197726747 2.70763098441964 15.5884500002628 0.366569865094508 0.256493473075606 0.176568093749799
-50.0438848811918 -7.53571252901372 7.24593657508191 3.19569493491499 0.559963170429618 72.7461000012248 0.533635524794616 0.11410471124715 0.501329478359351
-600.616369815336 -5.91427498384303 11.9634818132092 5.19545293568435 0.0248846394478495 195.267911570788 0.271698162358317 0.0376029798636509 0.823296973438755
