# Var1 Var2 Var3
3.27742032970427 2.00845760886157 1.81478075164589
0.310219580706228 1.77206492086227 2.17453297380038
3.06292048643705 0.861144722979645 2.32181819858238
2.90774654554749 1.08364324655206 5.0205866912921
5.81017147672078 2.33998414592243 3.94331674911519
2.83546001670932 2.55025805969088 3.79508532965955
1.56106626468687 1.14044093478576 1.95678916596679
0.169422991367609 1.42611829014038 0.988350847948779
3.31926956292621 1.08416095630271 5.51542322319908
2.69195625859687 2.53941366461441 0.93061592432197
1.5447113604641 2.08564624040812 2.30314126180889
0.0397666792314006 1.67543732163698 1.71648706772882
5.90843096435711 2.51829665678005 4.07344643027435
1.45530688071764 1.60898365725673 1.40542735818596
6.25222994917281 2.54255905505114 1.88841863213863
0.602217107688139 0.654767269489521 5.4929507632347
4.99129672892871 1.12327072789121 0.410945424052104
1.2927581884872 2.22558782187931 2.44653608534425
5.65016051758598 1.04159586544647 0.446299178307546
6.0492201069169 1.51749545031652 0.55940859407217
2.29687210557511 1.14065495642857 2.03256357902291
4.84535322508563 2.05002762182931 4.26948721401711
1.53253782438527 1.22437814503745 2.82880960996433
4.58620968269223 1.29344080473864 4.571506179213
4.90159914991593 0.872480757010375 4.25449901743007
0.186787317045757 1.0440913388828 0.924746737005376
1.3081412241207 0.75104841642908 4.97065441864379
4.71409586851275 1.61607014165587 4.51999703653422
4.65587624076356 1.09957660895929 4.6788435126073
3.8373000017011 2.29619414366024 2.53982254760022
1.19304739005056 0.73790757098268 4.92042452184342
1.53985741570909 1.55645310018042 1.18259371345362
0.447836563611983 2.8148678549986 1.79464405821282
4.84354435592519 1.0051852954632 4.24546314483951
0.384852168398821 2.09752110558782 2.17578877867846
5.96496823184604 0.956146231908387 2.44530103060145
1.91676795242094 1.37871765116302 1.63804529483464
5.91705439702865 1.55433612755168 0.692764803957205
1.47701513969148 1.53961431536851 1.22629007608584
2.7804238361263 1.06451429913552 5.04343716553695
0.0108854422941875 1.19379529283457 1.19125158818196
3.65075717410681 1.9761048037834 5.16822362418751
2.96820287448059 2.55101284682104 3.2964093489289
3.05670974766355 1.9046781090078 1.10278172127008
4.91065771356615 0.993891758730766 4.30374232028197
4.38341986640974 2.03753306634233 5.26543360524881
5.53636946795409 2.24711454040435 3.85367471916743
0.122154060338691 2.24106024124202 0.964296319364744
4.64129014488503 0.238531372109556 4.64758363199665
2.03902873273068 0.675934546039339 4.05303226148921
5.22599488196045 0.12253183738831 3.24703391115075
1.93342013666726 0.659739417785119 4.23826526938339
6.00561413828482 1.23725544293242 5.6450089816276
4.61852158244574 1.32836755073821 4.45362452570075
4.02228034629037 2.72139934977912 4.68305829401448
4.59755555745564 1.98541196263699 3.95509554072679
0.33862769161501 2.06673757001303 0.547978468471604
5.8320182915448 1.41484595320214 0.700099697009266
6.06745825752865 1.60792659872999 0.677051618315584
3.32664320761076 1.55509736826009 1.36548532605324
4.54420203919592 0.148150931497402 4.73938602984664
0.209837731283726 1.46494802013796 1.20637856859863
1.73247171374149 0.871580844360642 4.34699820305213
4.60009277871467 0.838686605705525 4.51009797310035
4.57143202613444 0.951552381821578 4.50855691680438
0.576975730595524 0.479564365547065 5.44561233909113
3.49547831441968 2.35428211630548 2.06485630975219
0.539338352173005 2.21908315348888 0.871027976042208
1.99253937765348 2.40060232715788 1.90643991832978
1.96879599645095 1.86520541197125 1.68992008276936
6.15302408918373 2.21242023566107 1.11756211375755
1.53118688866255 0.351239856527734 4.49664215042393
0.144485598169718 1.62494143952939 1.92434892414162
0.465422886546607 1.18338139301256 0.330066148912254
2.67899290963572 0.530185480803231 0.259276389128408
5.4397617412358 1.97138641787452 2.72605081549075
3.77891418788528 2.59180903448646 2.67831347346707
3.28290035596552 1.03854725857878 0.952549873975128
0.730561646454228 2.47425282545607 1.2460009978061
1.94965494400237 0.743120987236228 2.17001289603109
5.39308418493726 1.43424924772297 3.49284248672815
4.37753777586124 2.27674780942259 3.22319614182099
1.76174471908484 1.02157026724263 4.42007405271053
2.65742623367317 2.07008900489752 0.743757502478072
4.87283803356317 2.03733042448511 4.14952138157136
1.23208052225021 1.9578850401579 2.27651754917938
6.27003090420527 2.0322896416354 0.784668616861296
6.22802567999429 2.13179332732175 1.01222896189214
5.9873900962138 2.42291008966789 0.788177728369311
4.36325298282551 2.34926361106808 2.86784036456706
6.00423019800455 2.06000920361794 0.908321555152261
2.84519009589302 0.894522861714591 0.436326041023104
4.74591100729413 1.95513548160262 3.78669764541847
1.49041502750728 0.784253952271847 4.92556178275889
6.11896659178434 2.09004593898263 0.755807373599973
0.105095362375128 2.98144137693881 1.01108627513736
1.6900403332881 1.0614906985803 2.74130243459814
4.18394200729679 0.998851506543357 5.34777514207921
3.76834246369833 1.79933408551853 1.57083521485736
1.95073319246388 0.933409085349084 0.162120247204008
3.69990473883237 2.25809026910369 2.32422889312161
3.706961904591 2.61916353524962 2.37801437970609
0.560290294480186 2.33047426567868 2.1311579080604
1.32485666622943 1.84979050258274 2.08117203571644
2.64187476154763 1.10125737019123 1.92656485601437
1.30837698870008 0.9843781642175 4.47621634053696
1.90637635083926 1.7463513408167 1.59729906061205
4.32280484830701 1.38979212584766 4.26592619352757
0.0589596757732107 2.24740499800336 0.812594315003789
2.98087036388912 0.285724171554853 1.23227582540933
2.83906446612628 1.99796962186024 1.01317554873871
2.23796940429822 0.965518488569051 2.08024964726182
0.33320821115914 2.37310753668389 4.00178286789466
3.42978454014956 1.87873486308845 1.51559895562112
4.39287531717807 1.98494614424861 5.28589212732453
3.07080929471037 2.15339575449693 0.83559358762192
3.52022320456871 0.594284656816108 5.49896503474704
1.08974083198924 2.07376062321968 1.39152862438989
4.99443861107739 1.09512463144241 4.14330676843637
3.44471488270797 1.42039568318631 1.09821742897375
1.75207341409298 0.567902331980939 4.38265461832226
4.06313530157123 2.68290640275708 4.68356757555131
4.77833548707514 1.68873409813216 4.44257853459885
4.83057581090064 1.12860061916769 4.67023055315467
4.66908148826921 1.30550947208551 4.51625835723078
4.24926243913495 0.890395552815037 5.41827898308701
2.42054351084347 1.11744832089728 0.484432185447431
1.34147740345266 1.97719980262439 2.20330367005707
0.798968159350153 2.06934524036383 1.3632908028277
4.73508272755413 1.35320038282912 1.74296226602193
4.69131280399427 1.57427263009467 4.52512608833915
3.2796967195798 1.1235125413556 0.80692741731654
3.00272664841981 0.154361110920222 0.786524849729711
1.70828492509568 1.31017782754963 4.60230234594388
0.0572069070103809 1.22425713613603 0.885590040861137
2.26667325254272 2.16372784156632 1.92222518483214
1.66629300433599 0.862577698563662 4.44262624685325
3.53960599040632 1.3188291926819 5.82644015491045
3.3355139593196 1.18903485453329 0.706831762763744
1.84220386348808 2.03150677924983 0.676537538868212
0.0730814659654537 1.03478638173412 0.87525435524576
1.92239131726003 1.40533967146069 1.2090859905334
4.76579510885248 1.63863636870967 4.20132454279725
1.36794853446798 0.974146322901388 4.63295153900023
1.72813198351208 1.61720787776801 1.94156438484686
4.47086440644171 2.11085320670623 3.86109495814834
1.66594757614433 0.872972116402992 4.7624539026071
5.93951475180091 0.788611793135078 0.473434111824139
0.646120051843723 2.40052934322491 0.902376628865008
3.29074890408395 2.45687403249944 3.5618694826393
1.17259866632405 0.970669762396974 2.31295268055739
4.7175597764046 1.53252403807489 3.08374077113618
4.37353335270517 2.27858857818713 2.38794545218954
0.0241830512098546 0.424579194395467 2.53422973426142
2.03409344254197 2.11831251381389 2.35388925794686
1.74837406771984 1.14364999105089 2.71146663645379
6.15789540856749 1.75071050777707 3.2444886212213
0.947411211675938 2.20778425297504 1.02281630250246
1.8572433457711 0.608150696524038 4.08512870117944
6.1051585737427 2.04881340025615 0.859699625088385
4.52066693710477 1.04685648653346 3.86851896728205
2.77447943954378 2.00278623342502 0.843095632035303
4.71676520972018 2.17937600824227 4.1236529240915
4.28291704011472 0.615286624472731 5.12377622487343
1.41904049389856 1.83542553618253 2.30435099557861
3.36500144949325 1.99639283800024 0.389292061816999
3.09965049126149 1.44147641805265 1.42525704936942
1.91958218489146 2.52966675994802 1.78143946753676
5.41687207776779 0.270590090051721 3.79602001728527
0.167111591072342 1.4464472882774 1.33396592652164
3.04768052624591 1.62820875544232 0.768297589082803
3.02333951678815 2.06164558756533 0.613102864021921
1.10075986325876 1.79560544934765 1.94474388040459
0.434230948636025 1.82431057151565 3.21908886085116
4.63139106956387 1.1289083038397 3.93919794440516
5.66108755592507 0.577095683311979 2.66214134430385
2.84520349767546 2.37813858513708 0.851217273947571
5.07437769281133 1.52617612816186 2.90357441112848
4.52928447830567 1.20430413793364 0.438437384159522
0.657795724360745 2.1812740980981 1.28815256687385
3.0230686921108 1.2289218621213 0.0261181372636514
3.43857598663217 0.824831235848426 5.39041965765053
1.85094446008046 2.61785396801689 2.87152082084598
4.2004669102228 1.05712054094689 5.42866389137473
1.51984907465524 1.13929382617991 1.89443002191809
0.0558547722412785 0.136674909911107 2.37925896353626
5.55534495631588 2.18081294050554 0.949780626058947
4.73042897995707 0.897083400895659 4.62428653398965
6.27412792631317 2.19031053489132 0.989654425459989
2.60316999356318 2.16223977028964 1.06760352642416
1.75800518293862 2.66201546496813 3.19412214564473
1.55526468124305 1.91436634684969 2.25635029687458
1.45055394235109 1.21936125443959 1.54542948140294
0.200669661988302 1.18178294327817 1.12760007456026
6.03080495130696 1.51820844890235 0.277775347353706
0.461233459244612 2.331258950804 2.61644641125787
6.07356616396217 2.04172006332917 0.866817999937885
1.2122216135311 2.12543476338862 1.03345714404411
5.63489342895486 0.630563272386623 2.66754118241505
0.0890842267149621 2.20515892003796 0.686082260322094
5.04650291933661 0.998380276279996 4.313872276674
2.86979309228026 2.1563592953146 0.792227070221453
1.8430737382424 2.03037634453723 0.676642643264673
2.81227916054389 1.91363419616302 0.761511001757383
1.0360082633018 0.478969193844342 5.11261969755922
5.14025376191869 1.02627376194496 3.87992012857397
1.66225136294344 0.85710629122833 4.30477916506035
1.41311740813731 2.04482039185695 2.10325481514696
3.4939420680572 1.88471556915134 1.71495166177597
5.96967077523579 2.04654412763532 1.11943188961241
4.27799944507081 2.20589493335372 2.82651297084032
6.17827176903897 0.0535626788034912 2.5931403752259
1.72681799881809 0.879188729321217 4.20607865452143
3.37006996551506 0.878122368515471 5.41437553257011
1.92493519802422 2.47407649263148 2.71118106341288
5.20667837639311 0.878462497296464 3.77592549804633
3.51766999966502 2.76726365307886 1.71417705821052
4.76153709463476 2.16884586592362 2.33863939585951
0.0975034890343496 1.17474302511993 1.69233488164781
2.30780498050599 0.642378398981802 5.71779104139811
0.302880807546329 1.16953276588111 0.45358713176033
2.27020809137161 2.28875913066576 2.27719039185519
1.12290235766389 0.877661820689975 2.51927861616374
6.19893215047079 2.18608946669456 1.18197717229252
6.13266358087887 2.01275632826285 0.928039769226767
0.26132937374439 1.12884186082419 0.852004866533871
0.619321749781114 3.02829446631161 1.49943596453635
3.26405362869963 2.65851144649674 2.25633946014373
3.25689876136577 1.9234058260562 3.5451387126858
0.0747041427147277 1.1066559119479 0.760036151841896
0.285976625998137 0.676645648026611 3.78608245496648
1.3056027622879 2.01152067122341 2.51810443795648
0.267552232499458 0.540875806543107 5.85499377030175
5.06500039505162 0.943682090280527 4.19339053864926
4.86077805235493 0.169083284860136 4.18777949686904
4.46053603005916 1.14453574830914 4.04381485260188
3.45948787788466 2.75183079998267 1.01186342237514
3.06353995572076 0.69626929668208 2.22526443413497
2.2269137239721 2.57858155069931 3.36055883102202
0.239013492040286 2.47534398645211 0.996562785030679
1.40130428198525 2.8663138928686 4.68264765235785
0.814698154495265 2.33462012401182 1.02792481874989
2.40351674390449 0.798493307977176 5.45249112298908
1.48491225786273 2.08869416586569 2.3840429865814
0.783885786647154 2.2327021015598 1.35472227698594
5.39259772197223 2.62301090424613 5.76862745994861
5.73033209872233 1.42503190577094 0.469727182926114
0.200538823096502 0.38354394563376 2.21742533606186
3.29119519044037 0.0302443356128763 5.46046245901516
0.971309111667662 2.35093985274913 1.05925236191749
2.3040957767539 0.985186631395929 0.577804033262457
0.796998612290281 2.22289168361957 1.09645857914683
6.14285712387193 1.3685342065831 0.0251316759931219
1.56034323636963 2.13226219815748 2.09168238940074
6.13193272632441 2.28689891278449 1.03865725348804
5.17362159026721 1.13464824150816 3.69499915815995
3.23358343160632 2.37545117666765 1.38155130359875
3.88029970705596 2.22651118500385 2.17731278019342
2.72818567216026 2.14861516285239 0.98069755346429
1.66618422204382 0.753973402221601 4.5526857390739
1.63893740903812 0.638300956788828 4.69989225044267
6.17260340919931 0.840455350286414 2.39344714861957
3.26044333017087 2.17618407341075 5.39563093369844
2.22956345167274 2.17745384354237 2.28865533920881
0.11515867209638 2.51677719264399 3.63203723048702
4.75428941884863 1.19320834098887 3.07481823847875
0.417717257086427 0.216420580024452 2.08349351747813
5.27477897921301 2.41202201486667 3.74772445388187
2.8682739685874 1.82275181447603 0.897905188602603
5.84946331046405 1.49179936917722 5.59438626078589
1.26366183651356 1.10317456420188 2.58437207341052
4.88983022810727 1.16440581270948 4.01448609316949
5.90329667887446 3.024531699823 0.527964572621015
3.9660193768149 1.62636423624067 3.18505169487624
1.40935497534368 2.22872089435953 1.88540964346873
4.88858986485665 0.95069413434328 3.95711135013762
2.68522872864145 0.944302075427176 1.12496267379799
5.44384019850928 0.187334228806427 3.29921944942542
3.47309643601362 1.45254618057097 1.21503190420031
2.82999629141156 2.33465560556971 1.38229232911007
3.41486907843734 2.66913052411409 3.82273210156933
6.09687841134229 2.17755902922591 0.993684054265914
2.13985674165608 1.35411328386877 1.788718997104
5.86607082952827 0.684030630142643 0.502599856157825
0.169613530649958 1.21158182740787 0.779034945864694
0.454076777987527 2.06593715293822 2.20354598976102
3.6359910757214 0.520910821247287 5.68246547704884
0.75542502117179 0.648393533269205 5.39336978091997
1.30790415857101 1.01714827186087 2.40528281586925
0.627853415322238 2.34456481887183 2.38900914592908
0.134088689580739 2.35522163371519 0.720765720420792
3.22222909068454 1.32157796934121 1.13940542472397
1.42834882391349 2.07075172587132 2.22156477280406
1.97603452160093 2.5510687102309 3.19637050552674
0.301111165601612 1.43512915953913 1.14194602834878
1.77403129128408 1.10438398162318 4.57426427730398
3.36846916543364 2.18515682732753 0.656852443949525
1.61964029967332 0.932454713384646 4.42750665832594
6.00538458632328 2.12537738766698 1.0220297218308
1.3569899574572 1.67018847375616 1.29137130133023
4.80755693566194 1.25870425837886 4.44505992679551
6.05071417675435 1.68049619851554 3.09791917872718
2.73941596017835 1.34959024066448 3.31386367937783
6.07667236642901 2.13869572279129 0.782865393813768
5.37902363994046 0.906824246174973 3.73828475747314
2.1113697850324 2.27062220207992 5.53184540534601
3.31494076625156 1.59449925639852 1.40910302701095
2.88521716765293 1.7002751768069 0.606434670794842
5.50810100183468 1.74903872653498 6.26447530475906
2.84566689634138 1.8870857390109 0.469337792839538
2.13775188728459 2.3582812526814 2.21124704800711
1.51163416119852 0.683549624365198 4.39708059606841
5.85353314542324 0.464072329654939 0.286795525544617
3.42268435438448 0.712637462946552 5.62005245237055
0.0500359158236543 0.735953506744618 2.40123537740989
